"","ID","module_label","module_color"
"5475","TraesCS1B02G356200","ME111","brown"
"5476","TraesCS1B02G356600","ME15","brown"
"5477","TraesCS1B02G356700","ME133","brown"
"5478","TraesCS1B02G356800","ME177","brown"
"5479","TraesCS1B02G356900","ME47","darkolivegreen"
"5480","TraesCS1B02G357000","ME28","tan"
"5481","TraesCS1B02G357100","ME156","tan"
"5482","TraesCS1B02G357300","ME51","tan"
"5483","TraesCS1B02G357400","ME113","tan"
"5484","TraesCS1B02G357500","ME49","chocolate2"
"5485","TraesCS1B02G357600","ME69","lightpink2"
"5486","TraesCS1B02G357700","ME76","palevioletred1"
"5487","TraesCS1B02G358000","ME58","skyblue"
"5488","TraesCS1B02G358200","ME64","green4"
"5489","TraesCS1B02G358600","ME35","darkseagreen"
"5490","TraesCS1B02G358900","ME70","grey60"
"5491","TraesCS1B02G359100","ME29","antiquewhite4"
"5492","TraesCS1B02G359400","ME157","grey60"
"5493","TraesCS1B02G359500","ME21","palevioletred1"
"5494","TraesCS1B02G359800","ME73","navajowhite3"
"5495","TraesCS1B02G360200","ME57","darkmagenta"
"5496","TraesCS1B02G360300","ME181","antiquewhite4"
"5497","TraesCS1B02G360400","ME34","lightblue3"
"5498","TraesCS1B02G360500","ME56","antiquewhite4"
"5499","TraesCS1B02G360600","ME179","tan"
"5500","TraesCS1B02G360700","ME5","brown"
"5501","TraesCS1B02G360800","ME120","darkviolet"
"5502","TraesCS1B02G360900","ME178","lavenderblush3"
"5503","TraesCS1B02G361000","ME90","darkred"
"5504","TraesCS1B02G361200","ME101","lightpink2"
"5505","TraesCS1B02G361300","ME39","ivory"
"5506","TraesCS1B02G361400","ME149","tan"
"5507","TraesCS1B02G361500","ME53","brown"
"5508","TraesCS1B02G361600","ME55","brown"
"5509","TraesCS1B02G361700","ME45","darkseagreen"
"5510","TraesCS1B02G361800","ME14","honeydew1"
"5511","TraesCS1B02G362100","ME107","darkolivegreen"
"5512","TraesCS1B02G362200","ME162","darkred"
"5513","TraesCS1B02G362400","ME17","antiquewhite4"
"5514","TraesCS1B02G362500","ME78","paleturquoise4"
"5515","TraesCS1B02G362900","ME13","darkolivegreen"
"5516","TraesCS1B02G363000","ME43","salmon"
"5517","TraesCS1B02G363100","ME48","brown"
"5518","TraesCS1B02G363400","ME129","tan"
"5519","TraesCS1B02G363500","ME25","brown"
"5520","TraesCS1B02G363600","ME37","mediumpurple"
"5521","TraesCS1B02G363700","ME65","darkred"
"5522","TraesCS1B02G363800","ME12","darkslateblue"
"5523","TraesCS1B02G363900","ME77","mediumpurple1"
"5524","TraesCS1B02G364000","ME1","antiquewhite4"
"5525","TraesCS1B02G364100","ME82","lightpink4"
"5526","TraesCS1B02G364200","ME20","antiquewhite4"
"5527","TraesCS1B02G364400","ME150","darkred"
"5528","TraesCS1B02G364500","ME50","brown"
"5529","TraesCS1B02G364600","ME68","darkseagreen"
"5530","TraesCS1B02G364700","ME97","darkred"
"5531","TraesCS1B02G364800","ME163","antiquewhite4"
"5532","TraesCS1B02G364900","ME31","antiquewhite4"
"5533","TraesCS1B02G365100","ME119","brown"
"5534","TraesCS1B02G365200","ME27","brown"
"5535","TraesCS1B02G365600","ME167","darkred"
"5536","TraesCS1B02G365900","ME100","orange"
"5537","TraesCS1B02G366000","ME139","darkred"
"5538","TraesCS1B02G366100","ME96","brown"
"5539","TraesCS1B02G366300","ME103","brown"
"5540","TraesCS1B02G366400","ME122","antiquewhite4"
"5541","TraesCS1B02G366500","ME32","sienna3"
"5542","TraesCS1B02G366600","ME91","coral3"
"5543","TraesCS1B02G366700","ME140","lightpink2"
"5544","TraesCS1B02G366900","ME165","antiquewhite4"
"5545","TraesCS1B02G367100","ME81","darkred"
"5546","TraesCS1B02G367200","ME121","firebrick4"
"5547","TraesCS1B02G367300","ME42","brown"
"5548","TraesCS1B02G367500","ME125","antiquewhite4"
"5549","TraesCS1B02G367600","ME19","chocolate2"
"5550","TraesCS1B02G367700","ME111","grey60"
"5551","TraesCS1B02G367800","ME15","darkred"
"5552","TraesCS1B02G367900","ME133","brown"
"5553","TraesCS1B02G368000","ME177","brown"
"5554","TraesCS1B02G368100","ME47","brown"
"5555","TraesCS1B02G368200","ME28","brown"
"5556","TraesCS1B02G368300","ME156","magenta4"
"5557","TraesCS1B02G368500","ME51","brown"
"5558","TraesCS1B02G368600","ME113","lightpink4"
"5559","TraesCS1B02G368800","ME49","brown"
"5560","TraesCS1B02G368900","ME69","navajowhite3"
"5561","TraesCS1B02G369000","ME76","orangered3"
"5562","TraesCS1B02G369100","ME58","darkred"
"5563","TraesCS1B02G369200","ME64","antiquewhite4"
"5564","TraesCS1B02G369400","ME35","maroon"
"5565","TraesCS1B02G370500","ME70","brown"
"5566","TraesCS1B02G370900","ME29","darkred"
"5567","TraesCS1B02G371000","ME157","brown"
"5568","TraesCS1B02G371100","ME21","grey60"
"5569","TraesCS1B02G371300","ME73","darkred"
"5570","TraesCS1B02G371400","ME57","antiquewhite4"
"5571","TraesCS1B02G371500","ME181","antiquewhite4"
"5572","TraesCS1B02G371600","ME34","darkred"
"5573","TraesCS1B02G371900","ME56","mediumpurple"
"5574","TraesCS1B02G372300","ME179","brown"
"5575","TraesCS1B02G372400","ME5","lightpink4"
"5576","TraesCS1B02G372600","ME120","darkred"
"5577","TraesCS1B02G372800","ME178","brown"
"5578","TraesCS1B02G372900","ME90","brown"
"5579","TraesCS1B02G373100","ME101","brown"
"5580","TraesCS1B02G373200","ME39","aliceblue"
"5581","TraesCS1B02G373300","ME149","brown"
"5582","TraesCS1B02G373400","ME53","brown"
"5583","TraesCS1B02G373600","ME55","firebrick2"
"5584","TraesCS1B02G373700","ME45","antiquewhite4"
"5585","TraesCS1B02G373800","ME14","antiquewhite4"
"5586","TraesCS1B02G373900","ME107","plum3"
"5587","TraesCS1B02G374000","ME162","antiquewhite4"
"5588","TraesCS1B02G374100","ME17","cyan"
"5589","TraesCS1B02G374200","ME78","antiquewhite4"
"5590","TraesCS1B02G374500","ME13","darkred"
"5591","TraesCS1B02G374600","ME43","darkred"
"5592","TraesCS1B02G374700","ME48","mediumpurple1"
"5593","TraesCS1B02G374900","ME129","brown"
"5594","TraesCS1B02G375000","ME25","grey60"
"5595","TraesCS1B02G375100","ME37","antiquewhite4"
"5596","TraesCS1B02G375300","ME65","antiquewhite4"
"5597","TraesCS1B02G375400","ME12","brown"
"5598","TraesCS1B02G375500","ME77","antiquewhite4"
"5599","TraesCS1B02G375900","ME1","salmon"
"5600","TraesCS1B02G376300","ME82","darkred"
"5601","TraesCS1B02G376500","ME20","darkred"
"5602","TraesCS1B02G376700","ME150","darkred"
"5603","TraesCS1B02G376800","ME50","brown"
"5604","TraesCS1B02G376900","ME68","darkred"
"5605","TraesCS1B02G377000","ME97","antiquewhite4"
"5606","TraesCS1B02G377300","ME163","mistyrose"
"5607","TraesCS1B02G377500","ME31","salmon"
"5608","TraesCS1B02G377600","ME119","antiquewhite4"
"5609","TraesCS1B02G377700","ME27","brown"
"5610","TraesCS1B02G377800","ME167","antiquewhite4"
"5611","TraesCS1B02G377900","ME100","salmon2"
"5612","TraesCS1B02G378000","ME139","grey60"
"5613","TraesCS1B02G378100","ME96","royalblue3"
"5614","TraesCS1B02G378300","ME103","darkred"
"5615","TraesCS1B02G378400","ME122","brown"
"5616","TraesCS1B02G378600","ME32","skyblue"
"5617","TraesCS1B02G378700","ME91","antiquewhite4"
"5618","TraesCS1B02G378900","ME140","plum2"
"5619","TraesCS1B02G379000","ME165","darkslateblue"
"5620","TraesCS1B02G379200","ME81","antiquewhite4"
"5621","TraesCS1B02G379300","ME121","brown"
"5622","TraesCS1B02G379500","ME42","plum3"
"5623","TraesCS1B02G379800","ME125","antiquewhite4"
"5624","TraesCS1B02G380100","ME19","brown"
"5625","TraesCS1B02G380300","ME111","antiquewhite4"
"5626","TraesCS1B02G380400","ME15","brown"
"5627","TraesCS1B02G380500","ME133","plum2"
"5628","TraesCS1B02G380600","ME177","darkred"
"5629","TraesCS1B02G380700","ME47","darkred"
"5630","TraesCS1B02G380800","ME28","antiquewhite4"
"5631","TraesCS1B02G380900","ME156","magenta3"
"5632","TraesCS1B02G381000","ME51","bisque4"
"5633","TraesCS1B02G381200","ME113","lightpink2"
"5634","TraesCS1B02G381300","ME49","brown"
"5635","TraesCS1B02G381500","ME69","sienna3"
"5636","TraesCS1B02G381600","ME76","firebrick4"
"5637","TraesCS1B02G381900","ME58","plum4"
"5638","TraesCS1B02G382000","ME64","antiquewhite4"
"5639","TraesCS1B02G382100","ME35","darkred"
"5640","TraesCS1B02G382200","ME70","brown"
"5641","TraesCS1B02G382500","ME29","darkolivegreen2"
"5642","TraesCS1B02G382600","ME157","brown"
"5643","TraesCS1B02G382800","ME21","brown"
"5644","TraesCS1B02G382900","ME73","brown"
"5645","TraesCS1B02G383000","ME57","ivory"
"5646","TraesCS1B02G383200","ME181","darkred"
"5647","TraesCS1B02G383300","ME34","darkred"
"5648","TraesCS1B02G383400","ME56","brown"
"5649","TraesCS1B02G383800","ME179","brown"
"5650","TraesCS1B02G383900","ME5","darkred"
"5651","TraesCS1B02G384100","ME120","cyan"
"5652","TraesCS1B02G384300","ME178","brown"
"5653","TraesCS1B02G384500","ME90","cyan"
"5654","TraesCS1B02G384600","ME101","antiquewhite4"
"5655","TraesCS1B02G384700","ME39","lightpink2"
"5656","TraesCS1B02G384900","ME149","antiquewhite4"
"5657","TraesCS1B02G385000","ME53","brown"
"5658","TraesCS1B02G385200","ME55","darkolivegreen"
"5659","TraesCS1B02G385300","ME45","antiquewhite4"
"5660","TraesCS1B02G385800","ME14","darkmagenta"
"5661","TraesCS1B02G385900","ME107","brown"
"5662","TraesCS1B02G386200","ME162","brown"
"5663","TraesCS1B02G386400","ME17","darkviolet"
"5664","TraesCS1B02G386500","ME78","orangered3"
"5665","TraesCS1B02G386600","ME13","antiquewhite4"
"5666","TraesCS1B02G386700","ME43","skyblue"
"5667","TraesCS1B02G386800","ME48","antiquewhite4"
"5668","TraesCS1B02G386900","ME129","brown"
"5669","TraesCS1B02G387000","ME25","darkred"
"5670","TraesCS1B02G387100","ME37","pink4"
"5671","TraesCS1B02G387400","ME65","mistyrose"
"5672","TraesCS1B02G387600","ME12","orangered3"
"5673","TraesCS1B02G387700","ME77","antiquewhite4"
"5674","TraesCS1B02G388100","ME1","darkolivegreen"
"5675","TraesCS1B02G388200","ME82","antiquewhite4"
"5676","TraesCS1B02G388300","ME20","antiquewhite4"
"5677","TraesCS1B02G388400","ME150","antiquewhite4"
"5678","TraesCS1B02G388500","ME50","antiquewhite4"
"5679","TraesCS1B02G388700","ME68","lightsteelblue"
"5680","TraesCS1B02G388800","ME97","antiquewhite4"
"5681","TraesCS1B02G388900","ME163","brown"
"5682","TraesCS1B02G389000","ME31","darkred"
"5683","TraesCS1B02G389100","ME119","brown"
"5684","TraesCS1B02G389200","ME27","tan"
"5685","TraesCS1B02G389600","ME167","brown"
"5686","TraesCS1B02G390000","ME100","mistyrose"
"5687","TraesCS1B02G390100","ME139","mistyrose"
"5688","TraesCS1B02G390500","ME96","firebrick4"
"5689","TraesCS1B02G390900","ME103","mistyrose"
"5690","TraesCS1B02G391100","ME122","darkred"
"5691","TraesCS1B02G391300","ME32","lightpink4"
"5692","TraesCS1B02G391400","ME91","firebrick4"
"5693","TraesCS1B02G391500","ME140","plum3"
"5694","TraesCS1B02G391800","ME165","lightpink2"
"5695","TraesCS1B02G391900","ME81","darkred"
"5696","TraesCS1B02G392000","ME121","brown"
"5697","TraesCS1B02G392100","ME42","palevioletred1"
"5698","TraesCS1B02G392200","ME125","brown"
"5699","TraesCS1B02G392300","ME19","brown"
"5700","TraesCS1B02G392400","ME111","brown"
"5701","TraesCS1B02G392500","ME15","green3"
"5702","TraesCS1B02G392800","ME133","blue3"
"5703","TraesCS1B02G392900","ME177","darkred"
"5704","TraesCS1B02G393000","ME47","brown"
"5705","TraesCS1B02G393100","ME28","lightsteelblue"
"5706","TraesCS1B02G393200","ME156","brown"
"5707","TraesCS1B02G393300","ME51","royalblue"
"5708","TraesCS1B02G393400","ME113","darkred"
"5709","TraesCS1B02G393500","ME49","coral3"
"5710","TraesCS1B02G393900","ME69","brown"
"5711","TraesCS1B02G394000","ME76","blue2"
"5712","TraesCS1B02G394100","ME58","salmon"
"5713","TraesCS1B02G394200","ME64","aliceblue"
"5714","TraesCS1B02G394700","ME35","lightpink2"
"5715","TraesCS1B02G394900","ME70","brown"
"5716","TraesCS1B02G395000","ME29","blue3"
"5717","TraesCS1B02G395100","ME157","blue3"
"5718","TraesCS1B02G395200","ME21","blue3"
"5719","TraesCS1B02G395400","ME73","antiquewhite4"
"5720","TraesCS1B02G395800","ME57","blue3"
"5721","TraesCS1B02G396000","ME181","brown"
"5722","TraesCS1B02G396100","ME34","brown"
"5723","TraesCS1B02G396200","ME56","brown"
"5724","TraesCS1B02G396300","ME179","darkred"
"5725","TraesCS1B02G396400","ME5","darkviolet"
"5726","TraesCS1B02G396600","ME120","brown"
"5727","TraesCS1B02G396700","ME178","brown"
"5728","TraesCS1B02G396800","ME90","antiquewhite4"
"5729","TraesCS1B02G396900","ME101","blue3"
"5730","TraesCS1B02G397100","ME39","antiquewhite4"
"5731","TraesCS1B02G397200","ME149","blue3"
"5732","TraesCS1B02G397300","ME53","orange"
"5733","TraesCS1B02G397400","ME55","brown"
"5734","TraesCS1B02G397500","ME45","ivory"
"5735","TraesCS1B02G397700","ME14","darkred"
"5736","TraesCS1B02G397800","ME107","orange"
"5737","TraesCS1B02G397900","ME162","orange"
"5738","TraesCS1B02G398000","ME17","darkred"
"5739","TraesCS1B02G398200","ME78","blue3"
"5740","TraesCS1B02G398400","ME13","mistyrose"
"5741","TraesCS1B02G398500","ME43","cyan"
"5742","TraesCS1B02G398700","ME48","brown"
"5743","TraesCS1B02G398800","ME129","lightpink2"
"5744","TraesCS1B02G398900","ME25","brown"
"5745","TraesCS1B02G399000","ME37","antiquewhite4"
"5746","TraesCS1B02G399300","ME65","lightcyan1"
"5747","TraesCS1B02G399400","ME12","lightsteelblue1"
"5748","TraesCS1B02G399500","ME77","indianred1"
"5749","TraesCS1B02G399600","ME1","royalblue"
"5750","TraesCS1B02G400300","ME82","antiquewhite4"
"5751","TraesCS1B02G400400","ME20","orange"
"5752","TraesCS1B02G400600","ME150","darkslateblue"
"5753","TraesCS1B02G401000","ME50","honeydew1"
"5754","TraesCS1B02G401200","ME68","antiquewhite4"
"5755","TraesCS1B02G401300","ME97","honeydew1"
"5756","TraesCS1B02G401400","ME163","honeydew1"
"5757","TraesCS1B02G401500","ME31","lightpink2"
"5758","TraesCS1B02G401600","ME119","honeydew1"
"5759","TraesCS1B02G401700","ME27","brown"
"5760","TraesCS1B02G401800","ME167","brown"
"5761","TraesCS1B02G401900","ME100","brown"
"5762","TraesCS1B02G402000","ME139","orange"
"5763","TraesCS1B02G402100","ME96","darkviolet"
"5764","TraesCS1B02G403100","ME103","coral3"
"5765","TraesCS1B02G403200","ME122","sienna3"
"5766","TraesCS1B02G403300","ME32","honeydew1"
"5767","TraesCS1B02G403400","ME91","green4"
"5768","TraesCS1B02G403500","ME140","honeydew1"
"5769","TraesCS1B02G403600","ME165","honeydew1"
"5770","TraesCS1B02G403700","ME81","honeydew1"
"5771","TraesCS1B02G403900","ME121","brown"
"5772","TraesCS1B02G404000","ME42","antiquewhite4"
"5773","TraesCS1B02G404200","ME125","darkred"
"5774","TraesCS1B02G404500","ME19","orange"
"5775","TraesCS1B02G404700","ME111","orange"
"5776","TraesCS1B02G405000","ME15","darkred"
"5777","TraesCS1B02G405100","ME133","darkred"
"5778","TraesCS1B02G405200","ME177","darkred"
"5779","TraesCS1B02G405300","ME47","orange"
"5780","TraesCS1B02G405600","ME28","brown"
"5781","TraesCS1B02G405800","ME156","orangered3"
"5782","TraesCS1B02G405900","ME51","orange"
"5783","TraesCS1B02G406100","ME113","skyblue"
"5784","TraesCS1B02G406200","ME49","darkred"
"5785","TraesCS1B02G406600","ME69","antiquewhite4"
"5786","TraesCS1B02G407000","ME76","brown"
"5787","TraesCS1B02G407200","ME58","brown"
"5788","TraesCS1B02G407215","ME64","darkolivegreen"
"5789","TraesCS1B02G407300","ME35","darkseagreen"
"5790","TraesCS1B02G407500","ME70","firebrick2"
"5791","TraesCS1B02G408200","ME29","darkred"
"5792","TraesCS1B02G408600","ME157","darkred"
"5793","TraesCS1B02G408700","ME21","lavenderblush3"
"5794","TraesCS1B02G409300","ME73","honeydew1"
"5795","TraesCS1B02G409400","ME57","brown"
"5796","TraesCS1B02G409600","ME181","brown"
"5797","TraesCS1B02G409700","ME34","brown"
"5798","TraesCS1B02G409800","ME56","antiquewhite4"
"5799","TraesCS1B02G410300","ME179","brown"
"5800","TraesCS1B02G410400","ME5","brown"
"5801","TraesCS1B02G410800","ME120","darkred"
"5802","TraesCS1B02G411000","ME178","green4"
"5803","TraesCS1B02G411100","ME90","honeydew1"
"5804","TraesCS1B02G411400","ME101","royalblue"
"5805","TraesCS1B02G411600","ME39","honeydew1"
"5806","TraesCS1B02G411700","ME149","honeydew1"
"5807","TraesCS1B02G411900","ME53","lightpink2"
"5808","TraesCS1B02G412900","ME55","brown"
"5809","TraesCS1B02G413000","ME45","orange"
"5810","TraesCS1B02G413100","ME14","darkred"
"5811","TraesCS1B02G413200","ME107","lightblue3"
"5812","TraesCS1B02G413700","ME162","darkred"
"5813","TraesCS1B02G413800","ME17","coral3"
"5814","TraesCS1B02G413900","ME78","mediumpurple"
"5815","TraesCS1B02G414000","ME13","lightsteelblue1"
"5816","TraesCS1B02G414300","ME43","maroon"
"5817","TraesCS1B02G414400","ME48","antiquewhite4"
"5818","TraesCS1B02G414600","ME129","honeydew1"
"5819","TraesCS1B02G414700","ME25","honeydew1"
"5820","TraesCS1B02G414800","ME37","antiquewhite4"
"5821","TraesCS1B02G415100","ME65","brown"
"5822","TraesCS1B02G415200","ME12","honeydew1"
"5823","TraesCS1B02G415400","ME77","honeydew1"
"5824","TraesCS1B02G415500","ME1","honeydew1"
"5825","TraesCS1B02G415600","ME82","honeydew1"
"5826","TraesCS1B02G415700","ME20","honeydew1"
"5827","TraesCS1B02G415800","ME150","honeydew1"
"5828","TraesCS1B02G415900","ME50","honeydew1"
"5829","TraesCS1B02G416100","ME68","mediumpurple"
"5830","TraesCS1B02G416400","ME97","brown"
"5831","TraesCS1B02G416600","ME163","salmon"
"5832","TraesCS1B02G416700","ME31","honeydew1"
"5833","TraesCS1B02G416800","ME119","darkolivegreen"
"5834","TraesCS1B02G417000","ME27","grey60"
"5835","TraesCS1B02G417100","ME167","ivory"
"5836","TraesCS1B02G417200","ME100","salmon"
"5837","TraesCS1B02G417300","ME139","royalblue"
"5838","TraesCS1B02G417500","ME96","plum2"
"5839","TraesCS1B02G418000","ME103","lightblue4"
"5840","TraesCS1B02G418400","ME122","ivory"
"5841","TraesCS1B02G418500","ME32","tan"
"5842","TraesCS1B02G418600","ME91","brown"
"5843","TraesCS1B02G418700","ME140","cornflowerblue"
"5844","TraesCS1B02G418800","ME165","brown"
"5845","TraesCS1B02G419100","ME81","antiquewhite4"
"5846","TraesCS1B02G419300","ME121","orangered4"
"5847","TraesCS1B02G419800","ME42","salmon"
"5848","TraesCS1B02G419900","ME125","cornflowerblue"
"5849","TraesCS1B02G420000","ME19","brown"
"5850","TraesCS1B02G420100","ME111","antiquewhite4"
"5851","TraesCS1B02G420200","ME15","aliceblue"
"5852","TraesCS1B02G420400","ME133","darkolivegreen"
"5853","TraesCS1B02G420500","ME177","antiquewhite4"
"5854","TraesCS1B02G420600","ME47","bisque4"
"5855","TraesCS1B02G420700","ME28","lightpink4"
"5856","TraesCS1B02G422200","ME156","darkred"
"5857","TraesCS1B02G422300","ME51","grey60"
"5858","TraesCS1B02G422400","ME113","ivory"
"5859","TraesCS1B02G422500","ME49","lightpink2"
"5860","TraesCS1B02G422600","ME69","brown"
"5861","TraesCS1B02G422800","ME76","darkslateblue"
"5862","TraesCS1B02G422900","ME58","salmon2"
"5863","TraesCS1B02G423000","ME64","salmon2"
"5864","TraesCS1B02G423500","ME35","indianred1"
"5865","TraesCS1B02G423600","ME70","bisque4"
"5866","TraesCS1B02G423700","ME29","orange"
"5867","TraesCS1B02G423800","ME157","cornsilk"
"5868","TraesCS1B02G424000","ME21","darkseagreen"
"5869","TraesCS1B02G424100","ME73","darkolivegreen"
"5870","TraesCS1B02G424300","ME57","brown"
"5871","TraesCS1B02G424400","ME181","lightsteelblue"
"5872","TraesCS1B02G424500","ME34","darkred"
"5873","TraesCS1B02G424700","ME56","firebrick4"
"5874","TraesCS1B02G424800","ME179","antiquewhite4"
"5875","TraesCS1B02G425000","ME5","skyblue"
"5876","TraesCS1B02G425200","ME120","lightcyan1"
"5877","TraesCS1B02G425300","ME178","mediumpurple1"
"5878","TraesCS1B02G425400","ME90","brown"
"5879","TraesCS1B02G425600","ME101","mediumpurple1"
"5880","TraesCS1B02G425700","ME39","antiquewhite4"
"5881","TraesCS1B02G426200","ME149","darkseagreen"
"5882","TraesCS1B02G426300","ME53","antiquewhite4"
"5883","TraesCS1B02G426400","ME55","antiquewhite4"
"5884","TraesCS1B02G426500","ME45","orange"
"5885","TraesCS1B02G426600","ME14","brown"
"5886","TraesCS1B02G426700","ME107","magenta1"
"5887","TraesCS1B02G426800","ME162","darkolivegreen"
"5888","TraesCS1B02G426900","ME17","darkred"
"5889","TraesCS1B02G427000","ME78","coral3"
"5890","TraesCS1B02G427100","ME13","antiquewhite1"
"5891","TraesCS1B02G427200","ME43","antiquewhite4"
"5892","TraesCS1B02G427300","ME48","lightpink4"
"5893","TraesCS1B02G427700","ME129","plum3"
"5894","TraesCS1B02G427900","ME25","antiquewhite4"
"5895","TraesCS1B02G428000","ME37","brown"
"5896","TraesCS1B02G428100","ME65","tan2"
"5897","TraesCS1B02G428600","ME12","orangered1"
"5898","TraesCS1B02G428700","ME77","lightpink4"
"5899","TraesCS1B02G428800","ME1","orangered1"
"5900","TraesCS1B02G428900","ME82","magenta1"
"5901","TraesCS1B02G429200","ME20","brown"
"5902","TraesCS1B02G429300","ME150","orange"
"5903","TraesCS1B02G429400","ME50","indianred1"
"5904","TraesCS1B02G429600","ME68","orangered3"
"5905","TraesCS1B02G429900","ME97","lightsteelblue1"
